MonsoonIntensity,TopographyDrainage,RiverManagement,Deforestation,Urbanization,ClimateChange,DamsQuality,Siltation,AgriculturalPractices,Encroachments,IneffectiveDisasterPreparedness,DrainageSystems,CoastalVulnerability,Landslides,Watersheds,DeterioratingInfrastructure,PopulationScore,WetlandLoss,InadequatePlanning,PoliticalFactors,FloodProbability
9,10,5,4,5,6,7,6,4,8,4,3,4,9,6,7,3,4,3,8,0.5822607686447877
4,6,2,5,3,4,6,9,5,5,5,6,5,4,7,6,8,2,6,8,0.510803310644462
5,6,7,7,6,6,6,10,2,9,8,4,5,6,6,3,8,7,4,6,0.5948178979512729
7,6,7,9,4,4,7,3,4,4,6,3,11,4,3,4,3,4,8,2,0.5524665347333684
7,5,5,1,4,4,6,3,8,4,5,2,4,4,5,7,5,5,6,6,0.5019689576356126
7,6,7,8,5,8,5,7,6,4,7,5,3,2,5,6,8,3,4,7,0.55642533391484
2,1,3,8,8,2,7,2,6,7,6,7,5,4,6,7,8,4,8,6,0.6627876538077039
4,9,8,6,2,4,3,2,3,3,3,5,8,5,7,3,2,2,7,6,0.4677098196477459
4,3,6,9,4,11,5,3,7,1,5,3,6,3,3,1,5,6,4,3,0.5151027734219831
3,8,4,6,3,4,3,6,6,7,1,2,5,4,6,7,5,5,0,6,0.4897463030375702
2,4,5,8,3,4,8,7,5,8,5,3,5,2,4,4,8,4,4,7,0.5991289359795456
9,5,0,6,9,6,6,5,8,2,3,7,5,7,2,10,6,3,9,4,0.5852663714524717
5,3,5,2,8,11,3,8,6,4,5,7,1,8,3,4,9,5,5,3,0.5501967456531778
3,7,2,5,7,2,9,4,12,3,8,4,6,5,5,7,4,2,6,6,0.5008239051360622
3,8,4,4,10,9,9,5,5,5,4,4,8,6,2,5,4,6,2,2,0.4288434996050139
6,2,2,1,8,5,5,3,7,5,3,6,7,6,6,3,5,2,4,1,0.4268727321659395
6,7,3,4,6,3,4,7,4,4,5,7,4,4,4,3,4,7,4,4,0.4435896360555247
3,5,6,5,7,4,3,3,8,4,5,4,5,5,9,5,4,5,5,3,0.4730963256261132
6,6,5,5,4,6,4,5,3,7,4,5,5,5,5,9,6,4,5,5,0.5447765627896458
4,1,3,9,4,3,3,4,3,5,6,3,4,7,6,7,2,7,5,7,0.4482457180253338
5,2,4,4,5,5,7,6,7,7,3,4,2,1,5,9,10,3,2,3,0.45129442098152445
11,8,5,6,6,3,6,2,5,4,5,5,2,4,7,3,4,6,3,6,0.5826344510855688
4,3,5,6,6,3,5,4,2,9,6,5,3,2,8,7,3,8,7,10,0.607426712413031
2,3,9,5,5,1,7,5,5,4,3,4,6,3,4,2,10,7,9,5,0.46906610680814814
4,6,6,8,4,5,4,2,2,8,6,8,7,7,3,5,5,4,3,7,0.5381099302468011
5,3,3,3,4,6,8,4,3,7,6,4,4,4,3,4,6,5,8,5,0.4336789732038915
11,8,5,4,5,6,1,9,2,12,1,7,6,7,4,4,4,6,3,2,0.4742401589749262
2,6,3,4,4,2,8,6,11,5,5,9,7,3,6,9,3,4,8,5,0.5422072460312956
6,6,8,6,8,7,6,6,3,1,7,6,4,7,5,5,8,3,9,5,0.5659182822925677
5,2,6,10,6,9,4,6,3,5,6,6,7,6,2,2,3,5,6,4,0.4767260869312241
5,4,3,4,2,3,1,2,6,7,6,4,9,5,3,8,5,5,2,9,0.48452412119179333
4,3,7,1,6,6,10,2,5,7,2,5,4,3,6,5,3,3,5,0,0.44108647492599606
4,2,4,3,5,8,5,6,8,3,5,8,4,7,5,7,3,4,1,4,0.45372923795609515
7,4,2,5,6,5,4,5,7,2,4,8,4,7,6,5,4,8,2,8,0.47709542047845194
2,2,4,2,3,2,10,2,10,6,1,6,2,2,1,0,3,4,8,5,0.3830742108819281
4,10,6,3,8,5,3,5,8,6,10,4,6,6,0,7,4,5,3,3,0.5671846669139162
7,1,5,7,1,2,5,4,7,4,5,6,6,3,5,1,6,2,7,2,0.4087233449568254
6,5,10,7,4,4,2,1,3,3,7,6,4,4,7,6,5,7,3,4,0.449475243652217
7,3,7,6,7,4,2,3,8,6,3,2,4,9,7,3,4,5,5,10,0.5383371172086616
5,5,4,3,7,1,5,3,8,9,5,5,5,5,2,5,4,6,4,0,0.4858432013656753
2,3,4,4,6,4,1,3,3,4,5,3,5,3,2,3,6,4,8,4,0.36294030590192045
4,5,3,3,7,2,6,4,2,2,7,7,0,7,6,6,2,7,8,7,0.4326235538686685
5,2,5,6,4,7,3,6,4,8,1,4,2,5,7,3,5,5,5,5,0.4810585451281972
5,7,5,11,4,6,3,5,3,3,3,8,11,10,4,4,8,8,4,4,0.576831287704181
5,7,4,5,3,4,5,6,3,6,1,3,4,6,6,5,3,3,5,3,0.4458631027641474
3,4,8,5,5,5,7,4,7,5,5,4,5,4,3,5,3,5,7,3,0.5089469950262165
6,6,5,6,5,8,7,8,3,2,6,9,4,5,5,4,6,4,3,7,0.5734287464723771
7,0,8,4,6,5,8,5,12,6,2,5,5,5,5,5,4,3,5,5,0.4132220688933831
5,5,7,3,6,4,6,6,2,7,3,4,4,2,5,7,2,7,7,8,0.5362733256333472
2,2,9,8,3,6,5,5,7,4,5,5,7,7,7,4,9,5,6,4,0.5674308852873683
5,3,5,6,5,6,6,4,3,3,1,2,7,5,6,4,4,7,5,7,0.46291625553272986
2,5,6,2,1,3,3,6,6,4,4,5,7,5,5,3,6,5,5,4,0.36760862881290973
8,6,6,2,4,4,2,2,4,3,6,4,5,11,7,4,7,3,7,6,0.528548675828365
5,3,2,8,4,2,3,4,9,8,6,7,4,3,8,1,3,7,6,7,0.4639089632487196
2,4,5,6,7,5,7,8,5,1,7,4,0,7,7,6,5,9,7,8,0.5571998181542752
3,5,7,5,3,2,2,7,6,9,3,3,4,7,6,8,5,8,4,2,0.5532413886395979
5,3,5,8,4,8,7,2,7,4,4,3,8,5,6,4,3,3,6,8,0.5459031911346852
4,9,10,4,6,4,5,4,5,5,5,5,6,6,9,8,5,5,6,3,0.5633547618438948
8,3,9,5,3,5,3,6,6,7,6,8,4,11,5,3,2,2,4,9,0.5153496749330266
10,2,3,4,6,2,10,6,4,11,4,6,2,7,6,5,5,4,6,5,0.5000656357501821
4,7,8,4,9,5,6,5,4,5,2,4,5,7,3,4,8,3,6,4,0.4873318838895666
7,4,4,5,5,3,1,3,7,5,2,5,3,5,7,8,4,6,4,2,0.3711376844819205
6,6,3,2,5,6,5,3,2,5,5,2,7,9,4,3,6,5,5,7,0.45263120665792955
5,8,8,11,3,6,5,5,8,5,8,8,3,4,2,5,8,7,7,5,0.5942013731024476
4,8,7,2,6,3,5,3,6,7,7,5,6,5,5,9,4,6,5,4,0.5461392206645418
2,7,2,6,6,6,2,6,5,6,6,1,8,2,3,3,2,8,1,3,0.440446431296004
4,4,11,6,2,3,5,3,2,5,5,11,5,5,7,4,3,4,4,4,0.38139721384066955
6,4,3,7,5,3,5,6,3,5,4,6,4,5,8,4,5,3,4,6,0.39367536832273115
3,7,4,4,2,6,1,6,6,5,3,6,6,6,4,4,3,4,5,5,0.404107163885369
4,4,3,7,7,6,2,8,4,3,3,4,2,2,6,7,4,0,3,5,0.4398961336909572
4,3,5,5,6,7,5,3,5,6,8,5,8,4,8,2,6,6,6,6,0.5544366915914306
2,5,3,4,4,4,5,2,5,7,5,7,4,1,6,3,7,8,6,5,0.42265098083296454
3,1,5,5,17,7,3,7,6,3,2,8,4,6,6,2,5,7,3,6,0.5256808166288117
4,3,6,3,6,8,5,7,9,5,2,5,4,2,4,0,5,4,4,8,0.5092972268112027
3,8,6,6,7,1,6,5,7,1,5,5,5,4,8,3,6,5,7,2,0.5714888332380681
3,1,3,1,9,9,4,7,3,3,5,6,8,4,7,4,2,5,4,7,0.4906843018551857
8,7,3,4,3,5,3,7,2,4,5,8,5,6,4,7,5,7,4,6,0.49473606988063906
6,5,9,4,4,2,3,2,3,4,5,6,7,4,4,6,2,4,5,1,0.4041110595952467
11,7,6,8,6,2,4,5,5,10,5,3,2,4,5,8,6,7,5,5,0.6197065237653647
5,3,6,1,8,5,6,3,3,6,2,7,6,6,5,4,4,8,2,2,0.41994938239659396
10,8,3,6,7,0,7,3,6,9,6,7,4,4,5,4,6,5,2,2,0.42116186761589025
2,2,6,5,5,8,3,7,6,6,8,4,6,9,2,5,3,6,8,3,0.5403126198117584
7,4,5,8,3,2,3,4,6,7,5,2,2,7,4,5,3,1,6,6,0.4175355428529877
7,8,6,11,4,4,2,7,6,3,5,9,6,3,5,10,4,8,4,8,0.6237004554375101
4,4,2,5,8,4,7,4,6,3,6,7,7,1,3,7,6,4,6,10,0.4806738387239455
7,5,7,3,4,6,2,3,3,7,6,2,9,4,7,6,6,2,6,7,0.48506959367975344
3,5,2,3,6,5,2,3,5,2,4,7,4,4,8,8,3,3,5,5,0.3268997486901678
7,5,3,3,1,3,3,5,3,5,1,7,4,1,5,5,7,4,1,4,0.4321410555223787
7,4,7,8,6,4,5,3,7,4,3,2,7,8,5,4,3,7,6,3,0.5453754512589645
6,5,6,4,4,5,9,3,6,2,4,5,2,2,5,0,7,6,4,7,0.414273527997122
7,6,7,7,2,5,3,5,2,1,11,2,3,2,4,2,7,4,4,10,0.557265781766436
11,8,6,9,2,6,6,5,7,6,7,8,2,8,9,5,3,6,6,4,0.5839957691199381
1,6,4,3,5,5,4,4,7,8,7,2,3,3,5,3,3,4,4,4,0.3704193403487737
6,4,4,7,4,1,2,7,10,4,5,6,8,6,2,5,7,8,6,9,0.5459277011192383
5,4,4,1,3,6,3,4,7,6,8,3,6,7,4,7,1,1,4,2,0.4339884253251664
5,7,2,7,8,7,6,10,5,6,10,6,6,3,7,3,5,3,4,8,0.5736198457829618
5,9,4,3,9,9,4,6,5,5,3,1,2,4,2,5,2,7,5,6,0.4191339964894277
4,2,2,9,10,4,4,5,4,1,4,5,2,5,8,4,7,3,4,6,0.45693592693001983
3,4,2,6,8,8,4,8,3,7,4,7,0,1,7,4,9,7,4,3,0.4767995158565672
3,7,7,5,12,5,3,4,3,3,11,3,5,5,10,4,5,7,2,7,0.660289202411789
5,4,9,5,5,5,4,4,8,4,6,4,3,3,3,7,8,5,6,2,0.4528221727279928
4,5,8,6,1,5,5,2,5,1,3,2,10,5,6,6,4,5,9,4,0.49194588472574863
6,5,3,7,5,7,3,9,7,6,3,4,4,2,3,6,4,4,5,4,0.38378564061963705
3,5,2,7,5,8,3,5,4,3,6,4,6,4,2,3,7,3,4,6,0.4232728203348927
5,4,8,7,6,3,12,4,6,5,4,2,9,8,5,7,2,4,3,3,0.5510619367700991
6,2,2,8,1,3,3,3,4,5,4,8,5,3,5,5,3,6,4,5,0.40012882948633366
6,6,5,2,6,2,9,4,7,8,3,5,4,8,5,5,9,7,5,3,0.5368141844814003
7,11,6,5,5,5,3,7,6,1,4,2,1,1,5,10,2,2,6,6,0.5517726880820603
6,2,3,5,4,9,3,4,5,6,6,9,6,3,4,2,4,6,12,2,0.5189544299390174
9,5,1,8,7,2,3,2,7,2,7,5,4,3,5,3,5,4,4,3,0.45394445609229783
7,6,4,6,4,3,4,3,7,7,8,3,3,6,5,6,4,6,3,4,0.6136948953831013
2,4,4,5,6,7,8,6,7,7,5,8,4,2,6,3,8,8,5,4,0.45794213120027116
4,7,7,3,4,5,4,4,4,4,4,4,3,6,3,6,10,6,4,4,0.4353416268126832
3,4,4,4,4,3,5,6,10,3,3,2,9,8,8,7,7,3,8,5,0.5825504584275762
8,5,5,5,2,2,6,5,7,4,4,8,8,5,3,3,3,4,4,5,0.5092453128473452
3,8,1,7,4,5,5,2,5,4,11,8,5,7,4,3,7,9,1,0,0.4964001752560247
5,5,6,2,4,5,4,5,8,5,8,5,5,8,5,2,6,7,4,11,0.5734944850589907
4,2,4,2,2,5,8,8,4,5,4,8,1,2,3,5,7,4,4,2,0.5356446076402455
2,4,10,2,4,8,7,6,3,3,0,5,3,6,5,3,6,4,4,5,0.42361978894700153
3,3,6,5,5,7,5,7,6,4,6,4,4,5,3,10,3,7,6,5,0.5520222241928427
6,1,7,2,3,7,7,5,7,4,5,4,3,3,4,7,7,4,4,4,0.517237160941864
3,5,8,1,3,4,6,4,0,5,5,6,5,5,5,7,4,8,2,6,0.41687899431538955
2,5,3,6,9,6,1,4,4,5,3,3,6,7,7,6,1,4,10,4,0.46042097665672543
5,6,4,3,5,6,8,6,4,7,7,5,6,5,8,10,6,6,2,6,0.5673568623018099
4,6,7,9,5,4,9,7,7,7,1,1,4,5,2,8,6,3,4,2,0.557956948466198
5,6,2,7,7,5,7,3,4,5,5,5,8,5,6,7,3,5,3,6,0.48395662997463623
9,3,2,9,6,4,6,5,2,5,4,7,4,9,6,7,5,1,4,8,0.6301546683013548
10,7,4,3,4,8,8,6,8,2,9,5,2,4,4,4,4,3,5,5,0.5555292126057781
5,7,6,6,4,2,6,4,2,4,7,6,3,5,9,12,4,6,5,2,0.5172887287991351
2,4,7,8,3,3,7,5,5,4,5,7,8,5,4,7,10,5,6,12,0.6219167002285333
4,3,5,8,10,5,6,3,6,2,12,0,5,5,4,5,4,4,7,5,0.493916737533168
5,2,2,3,7,4,3,5,8,2,6,4,9,6,2,5,6,6,1,3,0.47405986161781904
7,5,7,2,7,5,7,2,7,3,9,5,6,6,3,4,2,7,2,5,0.5709414830934315
1,9,5,4,5,8,6,8,4,1,5,2,6,7,6,5,5,7,11,7,0.5870269809953228
8,5,4,4,4,4,8,6,4,4,8,1,5,2,6,1,2,2,3,3,0.42990979716450445
2,7,6,3,8,1,7,5,9,3,8,3,5,3,5,2,5,4,10,2,0.5623763517458163
4,3,6,7,5,7,3,4,6,7,3,5,8,4,8,6,8,2,5,4,0.48306596437172405
2,5,4,1,6,6,1,9,6,6,5,7,4,5,8,5,2,4,4,6,0.45692483265649875
4,9,5,3,3,10,7,2,5,6,5,6,2,9,5,4,12,1,8,3,0.47944107578580486
9,3,5,6,7,4,6,5,5,5,4,5,2,7,4,5,7,5,6,1,0.4771111429426963
8,7,5,3,9,3,5,6,6,4,5,7,7,3,5,6,13,4,9,4,0.562438566152383
3,4,2,6,5,6,5,8,3,4,4,2,3,5,4,4,5,5,7,6,0.4843071481232512
6,8,4,7,5,7,6,11,6,6,6,5,3,7,8,5,3,5,7,10,0.5286117347929615
4,6,5,1,6,5,8,9,9,7,8,5,3,2,11,5,10,4,7,2,0.5343537451456547
6,6,5,7,8,6,2,7,9,4,1,8,3,0,5,6,3,3,7,2,0.4918395522412654
10,6,1,0,4,4,1,6,3,7,3,3,5,10,7,3,3,5,4,1,0.4452136701883987
6,5,2,3,4,6,5,2,6,6,3,10,3,5,11,7,2,2,2,2,0.41254346585250207
8,6,5,3,6,2,6,3,2,6,2,5,8,6,6,5,5,7,9,4,0.5038688458040841
5,5,5,6,5,5,4,12,11,6,6,4,6,6,7,3,8,7,6,4,0.5651474231904428
5,3,6,9,6,4,5,8,6,4,6,8,2,3,8,6,5,1,4,7,0.5128156291369343
8,5,7,6,7,6,7,8,7,7,4,6,6,3,9,4,3,5,5,2,0.5132479169427376
4,8,5,4,7,4,9,4,2,3,6,9,3,4,6,3,5,3,4,6,0.5846064775707094
4,8,4,3,8,8,6,4,2,7,3,5,5,8,9,2,9,7,5,2,0.5637271047680904
6,3,2,4,4,6,5,6,8,4,5,4,7,3,5,8,5,3,8,5,0.5158300296954474
6,5,2,2,5,5,10,8,4,6,4,7,8,8,9,4,9,9,2,5,0.6655790452507714
4,4,3,8,3,3,6,4,6,5,1,4,3,5,3,5,2,2,6,4,0.34677246293744446
4,7,5,3,2,4,5,5,1,4,6,3,5,11,3,4,6,6,7,5,0.4411816367137015
7,5,1,6,4,5,0,9,6,1,5,5,2,5,4,4,7,5,3,4,0.5033622388449094
2,4,5,3,7,5,7,9,3,9,6,6,4,6,10,5,1,2,8,4,0.5101200115248936
7,3,4,4,8,10,2,3,5,3,3,3,5,9,3,6,6,3,2,8,0.5421426847224833
3,7,4,5,3,3,4,2,4,5,6,7,7,7,4,4,3,10,8,7,0.538103439592366
3,5,4,4,3,6,5,2,2,8,8,4,3,4,5,7,7,4,6,5,0.502031292086466
5,6,5,4,1,6,2,4,7,5,3,7,8,5,5,8,9,4,9,4,0.4916581239508481
8,5,5,6,3,5,4,8,10,10,2,8,6,7,4,8,4,3,4,4,0.5573734288974111
3,4,3,5,10,6,5,1,6,4,5,0,7,5,7,6,10,0,10,5,0.649113025481475
5,3,6,8,4,9,2,4,5,3,1,3,3,3,7,3,1,5,3,2,0.29677858406669233
7,5,7,4,2,2,2,5,10,6,4,9,3,7,1,6,5,2,5,5,0.5028515379647762
5,6,9,8,9,5,6,5,11,7,5,5,3,3,4,4,3,2,3,4,0.5905067015307425
9,2,7,5,5,5,7,7,2,4,5,6,6,1,9,4,5,10,9,6,0.5447240974654679
14,6,5,2,9,2,6,4,3,2,3,1,3,2,5,7,2,3,5,5,0.42531289142301626
4,5,6,10,3,7,4,7,1,3,7,7,9,7,2,4,4,6,5,6,0.5239102672767698
5,5,4,5,4,7,7,3,6,3,8,6,2,6,8,6,4,3,6,5,0.48032489567758796
11,4,4,5,10,2,4,3,8,5,0,4,8,3,1,6,4,2,6,6,0.436614434387355
3,5,3,6,4,4,8,7,4,3,1,5,2,8,4,3,4,3,4,4,0.369909905683811
5,5,7,10,9,4,7,2,4,1,4,3,5,5,4,6,13,4,4,5,0.5716152773957602
7,3,1,9,5,10,5,5,2,10,5,1,8,6,6,4,3,3,3,6,0.5841253762072163
6,5,6,5,6,8,5,5,1,5,5,4,4,6,6,5,4,4,4,5,0.39502345000332
4,4,7,1,4,3,7,4,8,3,3,5,7,2,3,1,5,4,4,6,0.3409892891922321
8,3,5,1,7,6,5,7,2,5,3,8,3,3,5,6,9,5,6,5,0.4804615343744702
12,2,7,2,2,4,3,7,6,7,3,5,10,3,2,4,7,8,4,7,0.49971823366507917
7,9,5,2,7,4,2,6,5,5,7,2,3,6,9,3,4,5,6,8,0.5331580319910784
5,9,1,4,7,11,4,6,6,6,3,3,4,7,4,3,4,7,8,8,0.5887042641855339
3,6,5,3,7,3,3,5,6,4,2,1,7,5,4,6,9,3,5,5,0.3822078625580854
5,6,4,3,3,4,3,6,7,6,4,3,3,7,6,2,4,2,8,6,0.38575681425433694
4,4,4,3,2,6,8,7,5,4,2,9,2,6,4,2,9,1,9,4,0.4931408040073292
4,7,3,6,10,4,1,7,4,2,8,7,10,4,5,6,6,4,6,8,0.48758209331290486
5,3,8,3,4,3,8,3,7,3,4,9,7,5,7,4,7,10,7,2,0.5879562814370853
0,9,6,7,4,6,8,4,4,4,2,4,3,6,4,6,5,3,3,8,0.48544142417866576
7,5,7,3,6,5,4,5,5,4,4,9,5,9,5,5,6,3,5,7,0.6322414703066965
3,5,2,4,6,8,7,3,6,8,3,7,4,5,7,3,3,3,1,5,0.3798314582799189
10,2,4,4,3,8,5,5,9,3,5,6,8,3,2,5,5,1,2,5,0.4515727824589492
6,6,9,5,4,6,3,4,3,2,10,1,2,3,5,6,2,4,10,5,0.4787238122106757
5,6,4,3,4,10,8,4,4,7,4,4,10,3,5,8,3,8,7,5,0.5909967580950822
4,3,7,6,6,4,3,5,4,7,3,11,3,8,5,6,2,4,10,4,0.5683726624871085
2,8,5,4,4,2,4,5,2,8,7,10,1,6,4,4,6,2,5,5,0.5349458374593163
13,2,7,6,8,5,3,7,4,8,5,5,4,5,7,7,7,8,2,3,0.574208289493711
8,5,4,4,6,6,4,3,3,3,7,5,3,1,5,4,5,5,5,3,0.46119779145816525
3,2,6,4,3,4,4,10,3,3,5,1,8,4,4,7,2,4,5,3,0.4105467882074244
5,6,7,6,3,1,5,4,6,8,7,5,8,2,2,4,7,1,5,5,0.5900072654487193
5,7,4,2,5,8,3,3,4,4,6,9,5,6,5,5,6,4,4,3,0.4046808175002144
8,7,4,2,9,6,4,5,5,2,1,8,5,7,3,5,3,7,8,2,0.4946209477061277
4,2,8,3,1,9,2,2,3,4,4,3,8,5,2,5,3,6,6,10,0.5024459774397719
3,6,1,4,4,3,4,5,6,7,2,6,2,4,2,2,7,6,1,4,0.37772686093736374
6,6,7,7,6,1,10,5,3,6,4,4,3,6,8,5,3,5,3,5,0.5289933945925748
2,7,6,3,9,2,3,9,5,3,4,5,5,7,3,3,6,8,10,6,0.5180384166994483
4,3,8,2,2,8,2,9,6,3,2,7,9,3,3,4,3,4,4,5,0.3928278858425229
7,8,4,6,4,5,7,7,2,5,4,3,5,5,11,6,4,9,4,4,0.6531355525084993
2,5,4,5,3,3,3,5,3,5,9,4,7,6,6,3,7,8,6,3,0.4153250887260424
4,1,7,4,4,6,3,6,8,9,4,3,2,2,4,1,3,8,6,3,0.5082645081634223
3,7,4,6,5,4,4,6,3,7,4,6,5,5,6,11,7,6,6,3,0.5726091567161088
5,7,5,4,10,4,10,15,2,5,4,5,6,1,2,5,4,6,7,6,0.6129540046883551
5,7,2,5,4,3,3,4,2,5,6,3,5,5,4,2,9,5,7,2,0.45663096795630764
7,4,6,4,6,5,7,5,2,6,6,5,8,6,6,3,5,7,1,10,0.5398001987500056
5,5,6,7,1,4,6,6,6,3,5,4,7,4,5,6,2,4,3,8,0.4930665707285879
2,7,4,5,5,3,9,6,6,9,3,4,2,5,6,8,10,5,3,7,0.6144503598520804
6,6,2,2,6,7,4,6,4,7,4,5,4,4,8,4,0,3,5,11,0.5619677945159228
4,0,3,8,4,3,3,4,3,4,7,4,3,7,4,3,9,8,3,4,0.387365573610101
4,3,4,7,5,3,6,1,3,4,3,2,6,8,6,3,7,3,4,5,0.4232644907611898
3,3,4,7,6,3,4,4,5,7,3,5,4,3,7,5,4,2,6,3,0.451266091511627
5,5,7,7,6,4,4,7,8,3,5,8,3,4,6,1,12,6,5,3,0.48151875684491774
7,1,3,5,2,2,9,2,2,4,3,13,5,4,5,4,4,5,6,9,0.4275298881896445
10,6,6,3,0,4,4,3,3,4,6,4,7,4,7,7,2,6,2,9,0.48797190013611774
3,4,4,6,4,8,6,3,3,7,5,3,4,4,4,2,7,8,4,2,0.4499096018935117
3,3,2,5,3,5,6,8,6,6,4,5,9,6,4,5,6,7,6,2,0.5604092201680494
3,6,9,4,6,9,8,4,4,2,3,3,9,7,3,7,4,5,7,2,0.5549502605456974
5,5,3,4,5,3,5,5,6,2,3,5,5,5,4,8,5,3,3,6,0.4772937926790916
7,9,6,3,6,1,3,4,3,4,3,8,6,5,4,2,6,6,5,5,0.4657147644203798
8,7,2,8,3,4,9,4,3,4,5,7,4,6,5,6,6,5,2,2,0.5534893140651167
3,5,5,5,4,5,7,7,6,5,6,4,9,4,2,9,4,5,7,1,0.3971840115220515
6,5,3,2,6,9,3,4,5,6,3,7,5,7,1,5,6,5,6,5,0.5422512013442541
3,7,5,8,7,6,5,7,6,4,7,9,7,7,7,8,4,1,6,5,0.6228435989511473
6,4,7,6,10,2,5,2,4,3,5,7,7,5,3,4,5,4,4,6,0.44859598284493996
8,5,4,2,5,5,5,4,3,3,5,3,6,3,5,2,5,5,5,3,0.4112130469287615
2,4,7,7,7,3,7,5,6,7,5,5,2,3,4,0,1,2,11,3,0.3812576067642449
2,4,10,6,5,2,8,9,6,5,10,6,6,5,4,6,3,5,4,5,0.5125511211100467
5,4,3,1,2,7,6,2,4,9,3,6,2,7,6,7,2,8,9,6,0.5747875912783236
4,3,6,4,8,8,8,4,3,7,3,4,8,3,5,5,6,1,2,5,0.37999257616622084
3,8,4,6,3,3,7,4,4,5,2,6,5,4,4,8,5,4,5,11,0.5802286572984636
3,7,9,4,6,6,6,10,7,4,8,10,3,6,6,5,5,3,8,8,0.5790956871851572
3,6,8,5,6,3,4,6,6,6,6,7,6,4,4,10,2,4,1,2,0.5259343900252316
9,5,4,6,9,1,4,4,2,4,8,5,3,5,6,8,3,3,1,2,0.4616096886158106
6,4,5,3,6,2,7,5,8,7,6,4,7,9,5,5,2,3,12,3,0.5662190232852566
4,7,6,7,7,3,9,6,7,6,8,3,4,10,4,5,1,2,5,5,0.4823190872394366
3,5,8,5,4,8,4,4,8,1,2,3,5,4,6,2,4,3,5,3,0.3057908031533534
5,7,5,5,4,7,7,3,4,2,8,5,8,7,6,9,9,3,7,4,0.6125264273975706
4,4,9,3,5,6,5,7,3,10,5,5,5,4,3,3,7,8,8,11,0.5506880317046307
12,4,4,4,6,2,2,5,5,3,5,5,11,11,5,1,8,4,6,5,0.484385482363768
4,3,5,5,10,4,4,5,5,4,3,3,10,3,8,8,6,2,8,3,0.47651737249637527
7,3,5,3,4,5,9,5,4,5,5,4,2,3,4,5,8,3,5,4,0.5353069711199738
2,5,7,6,3,9,9,6,6,6,6,6,4,6,6,6,11,4,3,5,0.6394191270688566
3,1,4,2,11,3,4,4,2,6,6,9,2,4,3,4,4,6,2,3,0.42345389552729046
5,6,5,4,3,4,5,7,4,7,5,6,9,4,5,6,8,5,5,2,0.5796623436958307
8,5,8,6,8,9,7,4,7,7,6,6,5,2,3,6,4,4,4,1,0.5987876653967096
3,2,10,3,5,7,2,8,6,3,7,6,5,6,7,2,6,6,3,0,0.4908327146959597
5,6,2,9,4,4,1,8,6,6,4,6,2,6,3,4,4,5,4,7,0.5735155633093494
5,2,6,3,5,8,1,4,7,3,5,10,2,3,3,6,8,2,7,6,0.4397580627760759
5,4,5,4,6,3,4,4,6,5,5,4,8,8,7,3,3,4,6,6,0.5186009022214715
1,11,5,6,5,3,4,5,4,6,5,6,8,3,5,4,7,7,5,4,0.5242953426886514
6,5,6,5,2,3,5,8,2,7,5,5,5,6,4,6,5,5,3,3,0.5134011199455539
5,4,3,5,4,5,0,5,7,7,6,3,6,4,6,4,5,8,4,6,0.5172688501999265
4,2,7,8,3,6,3,4,3,8,5,3,2,8,5,2,6,3,5,4,0.4553923339977715
9,4,5,7,4,4,9,6,7,3,2,5,6,4,7,10,7,4,7,2,0.5749837828953627
3,4,2,6,5,3,4,4,6,3,3,3,3,7,5,5,6,5,5,5,0.36293003042471356
3,5,3,3,10,6,3,6,1,6,8,2,5,5,3,1,14,6,2,3,0.4523918731745067
4,5,6,7,8,5,9,5,8,9,7,8,4,7,1,4,3,8,6,2,0.5032370625656533
2,3,4,4,7,1,7,7,3,6,6,5,6,7,4,2,9,7,3,6,0.5443325276371284
6,5,6,2,1,6,7,5,4,7,6,2,6,4,6,5,5,3,6,4,0.4600171361639111
6,2,4,2,5,3,9,3,6,7,12,6,7,5,6,7,4,3,6,3,0.5275123573340408
1,7,6,4,4,7,7,5,1,5,7,4,8,7,7,5,3,5,3,6,0.5619754256083392
5,6,4,9,2,6,4,5,7,8,6,6,1,6,5,2,2,4,7,5,0.597970162477158
7,8,9,8,1,4,4,8,6,4,1,8,3,4,7,4,7,3,6,4,0.5503966786936588
4,5,5,4,5,6,8,5,6,7,7,6,7,5,2,6,5,11,4,3,0.6000310989896664
2,8,3,4,11,3,4,9,7,2,2,5,6,6,5,3,4,6,6,5,0.5442862896113397
4,2,7,7,4,6,8,5,5,6,10,5,8,8,5,6,6,2,4,7,0.5788296147239491
7,4,6,1,3,5,4,2,6,0,6,5,7,5,5,4,6,5,2,3,0.5496513583051681
5,5,4,4,7,6,4,4,6,8,3,6,3,4,3,3,4,5,9,3,0.5346755015694722
10,4,8,5,7,6,6,2,7,3,9,5,2,4,8,4,6,5,3,5,0.5727864622870028
2,7,6,7,2,6,6,6,5,3,10,5,2,2,6,6,4,8,4,6,0.46281461830394677
3,8,6,3,7,7,5,2,8,6,6,4,3,7,8,6,7,6,3,3,0.4550335077522557
3,4,5,4,7,4,8,5,5,5,5,4,4,3,6,12,4,5,4,5,0.5724727305391765
10,5,6,8,3,6,8,4,5,7,5,7,8,4,4,7,6,2,6,9,0.5705826919002502
5,3,10,2,4,4,7,3,3,7,3,2,6,6,4,8,5,3,4,4,0.4008750865636064
